"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"Alabama,Georgia,Ohio,Virginia,West Virginia","Alabama,Georgia,Ohio,Virginia,West Virginia","Under Review in the Candidate or Petition Process","E0CR","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0CR","Vulnerable","1996-12-05","Notropis ariommus","https://services.itis.gov/?q=tsn:163425","popeye shiner","Fish","Species","Exact Match","Notropis ariommus"
"Missouri","Missouri","Species of Concern","Q2WT","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2WT","Vulnerable","Unknown","Tradescantia ozarkana","https://services.itis.gov/?q=tsn:39170","Ozark spiderwort","Plants","Species","Exact Match","Tradescantia ozarkana"
"Connecticut,Florida","Connecticut",NA,NA,NA,"Secure","1999-11-30","Leptophlebia bradleyi","https://services.itis.gov/?q=tsn:568685","A Mayfly","Insects","Species","Exact Match","Leptophlebia bradleyi"
"Tennessee","Tennessee",NA,NA,NA,"Vulnerable","Unknown","Callioplus pantoplus","https://www.sciencebase.gov/catalog/file/get/56d720ece4b015c306f442d5?f=__disk__4f%2F17%2F79%2F4f177961623ebb82cc1084ca05f4d2d4ecbae7cd","(an amaurobiid spider)","Other","Undetermined","Historic Match","Callioplus pantoplus"
"Georgia","Georgia","Resolved Taxon","Q0IA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0IA","Imperiled","Unknown","Ctenium floridanum","https://services.itis.gov/?q=tsn:41608","Florida Orange-Grass","Plants","Species","Exact Match","Ctenium floridanum"
"Virginia","Virginia","Species of Concern","I0IG","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0IG","Unranked","Unknown","Apamea smythi","https://services.itis.gov/?q=tsn:937857","Smyth's Apamea moth","Insects","Species","Exact Match","Apamea smythi"
"Texas","",NA,NA,NA,"Imperiled","2002-08-21","Speocirolana hardeni","https://services.itis.gov/?q=tsn:92282","A cave obligate isopod","Crustaceans","Species","Exact Match","Speocirolana hardeni "
"Virginia","Virginia",NA,NA,NA,"Unranked","Unknown","Striaria granulosa","https://services.itis.gov/?q=tsn:570321","A millipede","Other Invertebrates","Species","Exact Match","Striaria granulosa"
"Texas","",NA,NA,NA,"Critically Imperiled","2010-11-05","Batrisodes feminiclypeus",NA,"A cave obligate beetle","Other","Undetermined","Not Matched","Batrisodes feminiclypeus"
"North Carolina","North Carolina",NA,NA,NA,"Apparently Secure","2006-01-13","Cambarus acanthura","https://services.itis.gov/?q=tsn:97340","Thornytail Crayfish","Crustaceans","Species","Exact Match","Cambarus acanthura"
"West Virginia","",NA,NA,NA,"Apparently Secure","Unknown","Coreopsis verticillata","https://services.itis.gov/?q=tsn:37155","whorled tickseed","Plants","Species","Exact Match","Coreopsis verticillata"
"Delaware,Maine,Texas","Florida",NA,NA,NA,"Unranked","Unknown","Thunnus thynnus","https://services.itis.gov/?q=tsn:172421","bluefin tuna","Fish","Species","Exact Match","Thunnus thynnus"
"Texas","",NA,NA,NA,"Unranked","Unknown","Microcentrum minus","https://services.itis.gov/?q=tsn:658557","Texas angle-wing","Insects","Species","Exact Match","Microcentrum minus"
"Florida","",NA,NA,NA,NA,NA,"Acroporidae","https://services.itis.gov/?q=tsn:52859","","Other Invertebrates","Family","Exact Match","Acroporidae"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Tharyx acutus","https://services.itis.gov/?q=tsn:67147","""A polychaeate""","Other Invertebrates","Species","Exact Match","Tharyx acutus"
"Tennessee","","Under Review in the Candidate or Petition Process","Q3B3","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3B3","Critically Imperiled","Unknown","Eurybia saxicastellii","https://services.itis.gov/?q=tsn:513457","rockcastle aster","Plants","Species","Exact Match","Eurybia saxicastellii"
"Arkansas,Iowa","",NA,NA,NA,"Vulnerable","1998-09-30","Euphydryas phaeton ozarkae","https://services.itis.gov/?q=tsn:779352","Baltimore Checkerspot","Insects","Subspecies","Exact Match","Euphydryas phaeton ozarkae"
"Louisiana,Nebraska","Nebraska",NA,NA,NA,"Secure","2005-04-27","Orobanche uniflora","https://services.itis.gov/?q=tsn:34300","oneflowered broomrape","Plants","Species","Exact Match","Orobanche uniflora"
"Georgia,South Carolina","Georgia","Under Review in the Candidate or Petition Process","Q1M1","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1M1","Imperiled","2016-02-23","Rudbeckia heliopsidis","https://services.itis.gov/?q=tsn:36774","sunfacing coneflower","Plants","Species","Exact Match","Rudbeckia heliopsidis"
"Arkansas,Illinois,Iowa,Kansas,Minnesota,Missouri,Ohio,Oklahoma,Wisconsin","Arkansas,Iowa,Kansas,Michigan,Minnesota,Missouri,Ohio,Wisconsin",NA,NA,NA,"Secure","1996-12-05","Etheostoma microperca","https://services.itis.gov/?q=tsn:168411","least darter","Fish","Species","Exact Match","Etheostoma microperca"
"Tennessee","",NA,NA,NA,"Vulnerable","2010-09-27","Ptomaphagus hatchi","https://services.itis.gov/?q=tsn:933743","Hatchâ<U+0080><U+0099>s cave fungus beetle","Insects","Species","Exact Match","Ptomaphagus hatchi"
"Missouri","Missouri",NA,NA,NA,"Secure","1999-09-14","Stagnicola elodes","https://services.itis.gov/?q=tsn:76542","marsh pondsnail","Mollusks","Species","Exact Match","Stagnicola elodes"
"South Carolina","South Carolina",NA,NA,NA,"Secure","1996-09-05","Symphurus plagiusa","https://services.itis.gov/?q=tsn:173062","blackcheek tonguefish","Fish","Species","Exact Match","Symphurus plagiusa"
"Arkansas","Arkansas",NA,NA,NA,"Vulnerable","2009-06-01","Lirceus bicuspidatus","https://services.itis.gov/?q=tsn:545229","Isopod","Crustaceans","Species","Exact Match","Lirceus bicuspidatus"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Streblospio benedicti","https://services.itis.gov/?q=tsn:66939","""A polychaeate""","Other Invertebrates","Species","Exact Match","Streblospio benedicti"
"Texas","",NA,NA,NA,NA,NA,"Paruroctonus williamsi ",NA,"A scorpion","Other","Undetermined","Not Matched","Paruroctonus williamsi "
"Maryland,Pennsylvania,Virginia,West Virginia","Maryland,Pennsylvania,Virginia,West Virginia",NA,NA,NA,"Vulnerable","1997-01-09","Virginia valeriae pulchra","https://services.itis.gov/?q=tsn:209159","Mountain Earth Snake","Reptiles","Subspecies","Exact Match","Virginia valeriae pulchra"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Rhepoxynius hudsoni","https://services.itis.gov/?q=tsn:94730","""An amphipod""","Crustaceans","Species","Exact Match","Rhepoxynius hudsoni"
"Florida","Florida",NA,NA,NA,"Unranked","Unknown","Cassis madagascariensis","https://services.itis.gov/?q=tsn:73003","cameo helmet","Mollusks","Species","Exact Match","Cassis madagascariensis"
"Texas","","Species of Concern","Q16A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q16A","Imperiled","Unknown","Lycium texanum","https://services.itis.gov/?q=tsn:30548","Texas wolfberry","Plants","Species","Exact Match","Lycium texanum"
"Kansas,Kentucky,Louisiana,Minnesota,Ohio,Texas,Wisconsin","Arkansas,California,Iowa,Kansas,Kentucky,North Carolina,Ohio,Tennessee,Texas,West Virginia,Wisconsin",NA,NA,NA,"Secure (breeding)","1997-03-19","Chondestes grammacus","https://services.itis.gov/?q=tsn:179371","Lark Sparrow","Birds","Species","Exact Match","Chondestes grammacus"
"Florida,South Carolina","South Carolina",NA,NA,NA,"Imperiled","2005-09-23","Pseudobranchus striatus striatus","https://services.itis.gov/?q=tsn:208502","Broad-striped Mud Siren","Amphibians","Subspecies","Exact Match","Pseudobranchus striatus striatus"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Oliva sayana","https://services.itis.gov/?q=tsn:74278","lettered olive","Mollusks","Species","Exact Match","Oliva sayana"
"Florida","",NA,NA,NA,NA,NA,"Vertiginidae","https://services.itis.gov/?q=tsn:76762","","Mollusks","Family","Exact Match","Vertiginidae"
"Illinois,South Carolina,Wisconsin","Illinois,Wisconsin",NA,NA,NA,"Vulnerable","2003-12-11","Acanthametropus pecatonica","https://services.itis.gov/?q=tsn:100989","""A Mayfly""","Insects","Species","Exact Match","Acanthametropus pecatonica"
"Texas","",NA,NA,NA,"Apparently Secure","2002-08-21","Stygobromus russelli","https://services.itis.gov/?q=tsn:93927","Russell's cave amphipod","Crustaceans","Species","Exact Match","Stygobromus russelli"
"South Carolina","South Carolina",NA,NA,NA,"Unranked","Unknown","Photinus acuminatus","https://services.itis.gov/?q=tsn:722458","Pointy-Lobed Firefly","Insects","Species","Exact Match","Photinus acuminatus"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Acanthohaustorius intermedius","https://services.itis.gov/?q=tsn:93981","""An amphipod""","Crustaceans","Species","Exact Match","Acanthohaustorius intermedius"
"West Virginia","West Virginia",NA,NA,NA,"Unranked","Unknown","Syngrapha rectangula","https://services.itis.gov/?q=tsn:188994","angulated cutworm","Insects","Species","Exact Match","Syngrapha rectangula"
"South Carolina,West Virginia","",NA,NA,NA,"Unranked","Unknown","Carex pedunculata","https://services.itis.gov/?q=tsn:39747","longstalk sedge","Plants","Species","Exact Match","Carex pedunculata"
"Louisiana","",NA,NA,NA,"Unranked","Unknown","Ceratopteris pteridoides","https://services.itis.gov/?q=tsn:17956","floating antlerfern","Plants","Species","Exact Match","Ceratopteris pteridoides"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Parahaustorius longimerus","https://services.itis.gov/?q=tsn:94006","""An amphipod""","Crustaceans","Species","Exact Match","Parahaustorius longimerus"
"South Carolina","",NA,NA,NA,"Apparently Secure","Unknown","Asclepias connivens","https://services.itis.gov/?q=tsn:30255","largeflower milkweed","Plants","Species","Exact Match","Asclepias connivens"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Palaemonetes vulgaris","https://services.itis.gov/?q=tsn:96391","common American prawn","Crustaceans","Species","Exact Match","Palaemonetes vulgaris"
"South Carolina","South Carolina",NA,NA,NA,"Unranked","Unknown","Palaemonetes pugio","https://services.itis.gov/?q=tsn:96390","daggerblade grass shrimp","Crustaceans","Species","Exact Match","Palaemonetes pugio"
"Arkansas,Oklahoma","Arkansas,Oklahoma",NA,NA,NA,"Vulnerable","1996-02-19","Orconectes nana","https://services.itis.gov/?q=tsn:97464","Midget Crayfish","Crustaceans","Species","Exact Match","Orconectes nana"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Palaemonetes intermedius","https://services.itis.gov/?q=tsn:96384","brackish grass shrimp","Crustaceans","Species","Exact Match","Palaemonetes intermedius"
"Missouri","Missouri",NA,NA,NA,"Unranked","Unknown","Inscudderia taxodii","https://services.itis.gov/?q=tsn:658310","Bald cypress katydid","Insects","Species","Exact Match","Inscudderia taxodii"
"Louisiana","","Under Review in the Candidate or Petition Process","I0X1","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0X1","Imperiled","2000-10-17","Automeris louisiana","https://services.itis.gov/?q=tsn:936160","Louisiana Eyed Silkmoth","Insects","Species","Exact Match","Automeris louisiana"
"Tennessee","",NA,NA,NA,"Secure","1995-05-25","Smilax laurifolia","https://services.itis.gov/?q=tsn:43345","laurel greenbrier","Plants","Species","Exact Match","Smilax laurifolia"
"Texas","Texas","Threatened","D02T","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D02T","Critically Imperiled","2000-11-08","Eurycea tonkawae","https://services.itis.gov/?q=tsn:668293","Jollyville Plateau Salamander","Amphibians","Species","Exact Match","Eurycea tonkawae"
"South Carolina","South Carolina",NA,NA,NA,"Secure","1996-12-05","Notropis leuciodus","https://services.itis.gov/?q=tsn:163451","Tennessee shiner","Fish","Species","Exact Match","Notropis leuciodus"
"South Carolina","South Carolina",NA,NA,NA,"Secure","1996-10-05","Nerodia floridana","https://services.itis.gov/?q=tsn:209382","Florida Green Water Snake","Reptiles","Species","Exact Match","Nerodia floridana"
"Tennessee,Virginia,West Virginia","Tennessee,Virginia",NA,NA,NA,"Critically Imperiled","2009-12-03","Vertigo clappi","https://services.itis.gov/?q=tsn:76829","cupped vertigo","Mollusks","Species","Exact Match","Vertigo clappi"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Mycotrupes retusus","https://services.itis.gov/?q=tsn:929871","Sandhills Earth Boring Scarab Beetle","Insects","Species","Exact Match","Mycotrupes retusus"
"South Carolina","South Carolina",NA,NA,NA,"Secure","1996-12-05","Micropterus coosae","https://services.itis.gov/?q=tsn:168163","redeye bass","Fish","Species","Exact Match","Micropterus coosae"
"South Carolina","South Carolina",NA,NA,NA,"Unranked","Unknown","Menticirrhus americanus","https://services.itis.gov/?q=tsn:169274","southern kingfish","Fish","Species","Exact Match","Menticirrhus americanus"
"Mississippi","",NA,NA,NA,"Secure","2000-12-01","Pseudopomala brachyptera","https://services.itis.gov/?q=tsn:658703","Short-winged Toothpick Grasshopper","Insects","Species","Exact Match","Pseudopomala brachyptera"
"Nebraska,West Virginia","Nebraska",NA,NA,NA,"Secure","Unknown","Arctostaphylos uva-ursi","https://services.itis.gov/?q=tsn:23530","kinnikinnick","Plants","Species","Exact Match","Arctostaphylos uva-ursi"
"South Carolina","South Carolina",NA,NA,NA,"Secure","1996-12-05","Luxilus coccogenis","https://services.itis.gov/?q=tsn:163834","warpaint shiner","Fish","Species","Exact Match","Luxilus coccogenis"
"Georgia,Tennessee","Georgia","Resolved Taxon","Q2R9","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2R9","Apparently Secure","Unknown","Thalictrum coriaceum","https://services.itis.gov/?q=tsn:18666","maid of the mist","Plants","Species","Exact Match","Thalictrum coriaceum"
"Arkansas","",NA,NA,NA,NA,NA,"Fusconaia","https://services.itis.gov/?q=tsn:80040","""Elongate"" Pigtoe","Mollusks","Genus","Exact Match","Fusconaia sp. cf. flava"
"Virginia","Virginia",NA,NA,NA,"Unranked","Unknown","Brachoria separanda versicolor","https://services.itis.gov/?q=tsn:571626","A millipede","Other Invertebrates","Subspecies","Exact Match","Brachoria separanda versicolor"
"Florida","",NA,NA,NA,NA,NA,"Histeridae","https://services.itis.gov/?q=tsn:114959","clown beetles","Insects","Family","Exact Match","Histeridae"
"Mississippi","Mississippi","Under Review in the Candidate or Petition Process","K02Z","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K02Z","Critically Imperiled","2009-01-30","Hobbseus orconectoides","https://services.itis.gov/?q=tsn:97637","Oktibbeha riverlet crayfish","Crustaceans","Species","Exact Match","Hobbseus orconectoides"
"Florida","Florida",NA,NA,NA,"Imperiled","2005-04-29","Orthotrichia dentata","https://services.itis.gov/?q=tsn:115832","Dentate Orthotrichian Microcaddisfly","Insects","Species","Exact Match","Orthotrichia dentata"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Lepidactylus dytiscus","https://services.itis.gov/?q=tsn:93998","""An amphipod""","Crustaceans","Species","Exact Match","Lepidactylus dytiscus"
"New Jersey,New York,Ohio,West Virginia","New Jersey,New York",NA,NA,NA,"Secure","1996-10-05","Agkistrodon contortrix mokasen","https://services.itis.gov/?q=tsn:174297","Northern Copperhead","Reptiles","Subspecies","Exact Match","Agkistrodon contortrix mokasen"
"Texas","",NA,NA,NA,"Vulnerable","Unknown","Paronychia jonesii","https://services.itis.gov/?q=tsn:20338","Jones' nailwort","Plants","Species","Exact Match","Paronychia jonesii"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Laeonereis culveri","https://services.itis.gov/?q=tsn:65965","""A polychaeate""","Other Invertebrates","Species","Exact Match","Laeonereis culveri"
"Florida","","Species of Concern","I070","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I070","Unranked","Unknown","Photuris brunnipennis floridana",NA,"Everglades Brownwing Firefly","Other","Undetermined","Not Matched","Photuris brunnipennis floridana"
"Arkansas,Missouri","Arkansas,Missouri","Species of Concern","I0A3","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0A3","Critically Imperiled","2005-08-12","Ochrotrichia contorta","https://services.itis.gov/?q=tsn:115739","Contorted ochrotrichian micro caddisfly","Insects","Species","Exact Match","Ochrotrichia contorta"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Hypericum ellipticum","https://services.itis.gov/?q=tsn:21437","pale St. Johnswort","Plants","Species","Exact Match","Hypericum ellipticum"
"Rhode Island,South Carolina","South Carolina",NA,NA,NA,NA,NA,"Glycera dibranchiata","https://services.itis.gov/?q=tsn:66107","""A polychaeate""","Other Invertebrates","Species","Exact Match","Glycera dibranchiata"
"South Carolina,Vermont","New York,South Carolina,Vermont",NA,NA,NA,"Secure","1999-09-14","Gillia altilis","https://services.itis.gov/?q=tsn:70665","buffalo pebblesnail","Mollusks","Species","Exact Match","Gillia altilis"
"Texas","",NA,NA,NA,"Critically Imperiled","1996-11-05","Leptodactylus fragilis","https://services.itis.gov/?q=tsn:173578","Mexican White-lipped Frog","Amphibians","Species","Exact Match","Leptodactylus fragilis"
"Tennessee","",NA,NA,NA,NA,NA,"Trichoniscus pusillus","https://services.itis.gov/?q=tsn:597420","terrestrial isopod","Crustaceans","Species","Fuzzy Match","Triconiscus pusillus"
"Tennessee","Tennessee","Resolved Taxon","I0JO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JO","Possibly Extirpated","2006-02-08","Pseudanophthalmus insularis","https://services.itis.gov/?q=tsn:932001","Baker Station cave beetle","Insects","Species","Exact Match","Pseudanophthalmus insularis"
